LDist,Dist,LorR,Type
5,8,Left,Bag
5,4,Right,Bag
5,5,Right,Bag
5,2,Right,Bag
5,5,Right,Bag
5,6,Right,Bag
5,2,Right,Bag
5,3,Right,Bag
5,5,Right,Bag
5,5,Right,Bag
5,4,Right,Bag
5,3,Right,Bag
5,1,Right,Bag
5,5,Right,Bag
5,6,Right,Bag
5,3,Right,Bag
5,3,Right,Bag
5,3,Right,Bag
5,4,Right,Bag
5,4,Right,Bag
5,3,Right,Bag
5,5,Right,Bag
5,3,Right,Bag
5,3,Right,Bag
5,5,Right,Bag
5,5,Right,Bag
5,5,Right,Bag
5,3,Right,Bag
5,3,Right,Bag
5,2,Right,Bag
5,3,Right,Bag
5,3,Right,Bag
5,3,Right,Bag
5,4,Right,Bag
5,4,Right,Bag
5,4,Right,Bag
5,2,Right,Bag
5,4,Right,Bag
5,5,Right,Bag
5,4,Right,Bag
5,3,Right,Bag
5,5,Right,Bag
5,3,Right,Bag
5,3,Right,Bag
5,2,Right,Bag
5,3,Right,Bag
6,5,Left,Bag
6,2,Right,Bag
6,3,Right,Bag
6,3,Right,Bag
7,6,Left,Bag
7,6,Left,Bag
7,4,Left,Bag
7,8,Left,Bag
8,7,Left,Bag
9,4,Left,Bag
10,7,Left,Bag
10,12,Left,Bag
10,5,Left,Bag
11,10,Left,Bag
11,10,Left,Bag
11,2,Left,Bag
11,15,Left,Bag
12,11,Left,Bag
12,7,Left,Bag
12,15,Left,Bag
12,6,Left,Bag
12,15,Left,Bag
12,10,Left,Bag
13,11,Left,Bag
13,6,Left,Bag
13,3,Left,Bag
13,9,Left,Bag
13,12,Left,Bag
14,5,Left,Bag
14,10,Left,Bag
14,4,Right,Bag
17,17,Left,Bag
19,30,Left,Bag
20,12,Left,Bag
20,10,Left,Bag
20,15,Left,Bag
24,30,Left,Bag
32,17,Left,Bag
38,20,Left,Bag
39,10,Left,Bag
39,20,Left,Bag
39,5,Left,Bag
39,10,Left,Bag
40,17,Left,Bag
40,15,Left,Bag
40,15,Left,Bag
40,12,Left,Bag
40,15,Left,Bag
40,6,Left,Bag
40,30,Left,Bag
40,9,Left,Bag
40,10,Left,Bag
40,20,Left,Bag
40,6,Left,Bag
41,10,Left,Bag
41,16,Left,Bag
41,30,Left,Bag
42,4,Left,Bag
42,15,Left,Bag
43,6,Left,Bag
43,14,Left,Bag
46,10,Left,Bag
4,4,Left,Cloth
4,21,Left,Cloth
4,4,Left,Cloth
5,6,Right,Cloth
7,4,Right,Cloth
7,7,Right,Cloth
7,2,Right,Cloth
8,5,Right,Cloth
9,10,Left,Cloth
10,10,Left,Cloth
10,1,Right,Cloth
12,8,Left,Cloth
12,2,Right,Cloth
13,11,Left,Cloth
13,9,Left,Cloth
13,1,Right,Cloth
14,25,Left,Cloth
14,9,Left,Cloth
14,8,Left,Cloth
14,2,Right,Cloth
14,1,Right,Cloth
15,6,Left,Cloth
15,10,Left,Cloth
15,5,Left,Cloth
16,12,Left,Cloth
16,5,Left,Cloth
16,12,Left,Cloth
16,1,Right,Cloth
16,1,Right,Cloth
16,2,Right,Cloth
16,1,Right,Cloth
16,1,Right,Cloth
16,2,Right,Cloth
16,1,Right,Cloth
16,1,Right,Cloth
16,2,Right,Cloth
16,1,Right,Cloth
16,1,Right,Cloth
16,1,Right,Cloth
16,1,Right,Cloth
16,1,Right,Cloth
16,2,Right,Cloth
16,1,Right,Cloth
16,1,Right,Cloth
16,1,Right,Cloth
16,2,Right,Cloth
16,1,Right,Cloth
16,1,Right,Cloth
17,16,Left,Cloth
17,1,Left,Cloth
17,1.5,Right,Cloth
17,1,Right,Cloth
17,2,Right,Cloth
17,17,Right,Cloth
17,1,Right,Cloth
17,1,Right,Cloth
17,1,Right,Cloth
17,1,Right,Cloth
17,2,Right,Cloth
17,1,Right,Cloth
17,1,Right,Cloth
17,2,Right,Cloth
17,2,Right,Cloth
17,1,Right,Cloth
17,2,Right,Cloth
17,2,Right,Cloth
17,2,Right,Cloth
17,1,Right,Cloth
17,1,Right,Cloth
17,1,Right,Cloth
17,2,Right,Cloth
17,1,Right,Cloth
17,2,Right,Cloth
17,2,Right,Cloth
17,1,Right,Cloth
17,1,Right,Cloth
17,2,Right,Cloth
17,1,Right,Cloth
17,2,Right,Cloth
17,1,Right,Cloth
17,2,Right,Cloth
17,1,Right,Cloth
17,1,Right,Cloth
17,2,Right,Cloth
17,1,Right,Cloth
17,1,Right,Cloth
17,2,Right,Cloth
17,1,Right,Cloth
17,1,Right,Cloth
17,1,Right,Cloth
17,1,Right,Cloth
17,2,Right,Cloth
17,2,Right,Cloth
17,2,Right,Cloth
17,1,Right,Cloth
17,3,Right,Cloth
17,2,Right,Cloth
17,2,Right,Cloth
17,1,Right,Cloth
17,1,Right,Cloth
17,2,Right,Cloth
17,1,Right,Cloth
17,2,Right,Cloth
17,2,Right,Cloth
17,2,Right,Cloth
17,1,Right,Cloth
17,1,Right,Cloth
17,1,Right,Cloth
17,1,Right,Cloth
17,1,Right,Cloth
19,7,Left,Cloth
19,1,Right,Cloth
19,2,Right,Cloth
20,4,Left,Cloth
20,6,Left,Cloth
20,7,Left,Cloth
20,2,Left,Cloth
20,3,Left,Cloth
20,3,Left,Cloth
20,4,Left,Cloth
20,5,Left,Cloth
21,6,Left,Cloth
21,6,Left,Cloth
21,7,Left,Cloth
21,5,Left,Cloth
26,20,Left,Cloth
30,5,Left,Cloth
30,4,Left,Cloth
32,1,Left,Cloth
34,4,Left,Cloth
35,4,Left,Cloth
35,3,Left,Cloth
36,1,Right,Cloth
38,13,Left,Cloth
39,5,Left,Cloth
39,9,Left,Cloth
40,2,Left,Cloth
40,12,Left,Cloth
40,7,Right,Cloth
41,4,Left,Cloth
41,3,Left,Cloth
41,2,Left,Cloth
41,4,Left,Cloth
41,10,Left,Cloth
41,3,Left,Cloth
41,1,Left,Cloth
41,10,Left,Cloth
41,2,Left,Cloth
41,2,Left,Cloth
41,3,Left,Cloth
41,10,Left,Cloth
41,2,Left,Cloth
42,7,Left,Cloth
42,2,Left,Cloth
42,6,Left,Cloth
42,2,Left,Cloth
42,2,Left,Cloth
42,3,Left,Cloth
42,4,Left,Cloth
42,2,Left,Cloth
42,3,Left,Cloth
42,3,Left,Cloth
42,2,Left,Cloth
42,2,Left,Cloth
42,4,Left,Cloth
42,3,Left,Cloth
42,3,Left,Cloth
42,3,Left,Cloth
42,4,Left,Cloth
42,6,Left,Cloth
42,2,Left,Cloth
42,3,Left,Cloth
42,2,Left,Cloth
42,1,Left,Cloth
42,2,Left,Cloth
42,8,Left,Cloth
42,5,Left,Cloth
42,2,Left,Cloth
42,4,Left,Cloth
42,2,Left,Cloth
42,3,Left,Cloth
42,5,Left,Cloth
42,3,Left,Cloth
42,3,Left,Cloth
42,2,Left,Cloth
42,4,Left,Cloth
42,3,Left,Cloth
42,2,Left,Cloth
42,3,Left,Cloth
42,2,Left,Cloth
42,3,Left,Cloth
42,2,Left,Cloth
42,2,Left,Cloth
42,4,Left,Cloth
42,4,Left,Cloth
42,2,Left,Cloth
42,5,Left,Cloth
42,2,Left,Cloth
42,2,Left,Cloth
42,5,Left,Cloth
42,3,Left,Cloth
42,4,Left,Cloth
42,3,Left,Cloth
42,2,Left,Cloth
42,7,Left,Cloth
42,3,Left,Cloth
42,2,Left,Cloth
42,3,Left,Cloth
42,3,Left,Cloth
42,3,Left,Cloth
42,2,Left,Cloth
42,2,Left,Cloth
42,2,Left,Cloth
42,3,Left,Cloth
42,4,Left,Cloth
42,2,Left,Cloth
42,2,Left,Cloth
42,10,Right,Cloth
42,5,Right,Cloth
43,4,Left,Cloth
43,3,Left,Cloth
43,2,Left,Cloth
43,2,Left,Cloth
43,3,Left,Cloth
43,3,Left,Cloth
46,20,Left,Cloth
46,1,Left,Cloth
46,2,Left,Cloth
46,10,Right,Cloth
47,5,Right,Cloth
47,20,Right,Cloth
48,40,Left,Cloth
48,5,Right,Cloth
48,3,Right,Cloth
48,4,Right,Cloth
48,7,Right,Cloth
48,9,Right,Cloth
48,10,Right,Cloth
48,10,Right,Cloth
49,6,Right,Cloth
49,3,Right,Cloth
49,5,Right,Cloth
49,6,Right,Cloth
49,6,Right,Cloth
49,6,Right,Cloth
49,12,Right,Cloth
49,7,Right,Cloth
49,5,Right,Cloth
49,9,Right,Cloth
49,7,Right,Cloth
49,6,Right,Cloth
49,5,Right,Cloth
49,7,Right,Cloth
50,2,Right,Cloth
50,9,Right,Cloth
33,2,Left,Eyeglasses
34,1,Left,Eyeglasses
34,2,Left,Eyeglasses
34,2,Left,Eyeglasses
34,2,Left,Eyeglasses
34,2,Left,Eyeglasses
34,1,Left,Eyeglasses
34,1,Left,Eyeglasses
34,2,Left,Eyeglasses
34,1,Left,Eyeglasses
34,1,Left,Eyeglasses
34,1,Left,Eyeglasses
34,1,Left,Eyeglasses
34,1,Left,Eyeglasses
34,1,Left,Eyeglasses
34,1,Left,Eyeglasses
34,2,Left,Eyeglasses
34,2,Left,Eyeglasses
34,2,Left,Eyeglasses
34,1,Left,Eyeglasses
34,1,Left,Eyeglasses
34,2,Left,Eyeglasses
34,1,Left,Eyeglasses
34,1,Left,Eyeglasses
34,1,Left,Eyeglasses
34,1,Left,Eyeglasses
34,1,Left,Eyeglasses
34,2,Left,Eyeglasses
34,1,Left,Eyeglasses
34,1,Left,Eyeglasses
35,1,Left,Eyeglasses
37,1,Left,Eyeglasses
37,1,Left,Eyeglasses
37,1,Left,Eyeglasses
39,5,Right,Eyeglasses
45,15,Left,Eyeglasses
46,3,Right,Eyeglasses
1,2,Right,Shoe
1,8,Right,Shoe
2,3,Left,Shoe
3,4,Left,Shoe
6,5,Left,Shoe
7,3,Left,Shoe
7,1,Right,Shoe
8,2,Left,Shoe
8,3,Left,Shoe
8,4,Left,Shoe
8,5,Left,Shoe
8,3,Left,Shoe
8,4,Left,Shoe
8,5,Left,Shoe
8,3,Left,Shoe
8,3,Left,Shoe
8,2,Left,Shoe
8,2,Left,Shoe
9,4,Left,Shoe
9,10,Left,Shoe
9,2,Left,Shoe
9,2,Left,Shoe
9,3,Left,Shoe
9,2,Left,Shoe
9,4,Left,Shoe
9,4,Left,Shoe
9,4,Left,Shoe
9,1,Left,Shoe
9,2,Left,Shoe
9,3,Left,Shoe
9,5,Left,Shoe
9,3,Left,Shoe
9,3,Left,Shoe
9,4,Left,Shoe
9,4,Left,Shoe
9,2,Left,Shoe
9,4,Left,Shoe
9,3,Left,Shoe
9,1,Left,Shoe
9,4,Left,Shoe
9,4,Left,Shoe
9,6,Left,Shoe
9,6,Left,Shoe
9,4,Left,Shoe
9,3,Left,Shoe
9,3,Left,Shoe
9,5,Left,Shoe
9,3,Left,Shoe
9,4,Left,Shoe
9,3,Left,Shoe
9,2,Left,Shoe
9,4,Left,Shoe
9,3,Left,Shoe
9,2,Left,Shoe
9,4,Left,Shoe
9,3,Left,Shoe
9,1,Left,Shoe
9,4,Left,Shoe
9,3,Left,Shoe
9,4,Left,Shoe
9,2,Left,Shoe
9,4,Left,Shoe
9,2,Left,Shoe
9,3,Left,Shoe
9,3,Left,Shoe
9,4,Left,Shoe
9,3,Left,Shoe
9,3,Left,Shoe
9,3,Left,Shoe
9,3,Left,Shoe
9,4,Left,Shoe
9,1,Left,Shoe
9,2,Left,Shoe
9,2,Left,Shoe
9,3,Left,Shoe
9,4,Left,Shoe
9,3,Left,Shoe
9,3,Left,Shoe
9,2,Left,Shoe
9,4,Left,Shoe
9,2,Right,Shoe
9,1,Right,Shoe
9,1,Right,Shoe
9,1,Right,Shoe
9,2,Right,Shoe
9,1,Right,Shoe
9,1,Right,Shoe
9,2,Right,Shoe
9,2,Right,Shoe
9,1,Right,Shoe
9,2,Right,Shoe
9,2,Right,Shoe
9,1,Right,Shoe
9,1,Right,Shoe
9,2,Right,Shoe
9,2,Right,Shoe
9,3,Right,Shoe
9,1,Right,Shoe
9,2,Right,Shoe
9,2,Right,Shoe
9,1,Right,Shoe
9,2,Right,Shoe
9,2,Right,Shoe
9,2,Right,Shoe
9,2,Right,Shoe
9,1,Right,Shoe
10,4,Left,Shoe
10,2,Left,Shoe
10,2,Left,Shoe
10,3,Left,Shoe
10,3,Left,Shoe
10,4,Left,Shoe
10,3,Left,Shoe
10,3,Left,Shoe
10,1,Left,Shoe
10,4,Left,Shoe
10,2,Left,Shoe
10,3,Left,Shoe
10,2,Right,Shoe
10,2,Right,Shoe
10,1,Right,Shoe
10,2,Right,Shoe
10,1,Right,Shoe
10,1,Right,Shoe
10,2,Right,Shoe
10,2,Right,Shoe
11,9,Left,Shoe
11,2,Right,Shoe
12,10,Left,Shoe
12,9,Left,Shoe
12,5,Left,Shoe
12,4,Left,Shoe
12,10,Left,Shoe
12,9,Left,Shoe
12,8,Left,Shoe
12,10,Left,Shoe
12,12,Left,Shoe
12,13,Left,Shoe
12,10,Left,Shoe
12,7,Left,Shoe
12,6,Right,Shoe
12,10,Right,Shoe
12.5,8,Left,Shoe
13,12,Left,Shoe
13,11,Left,Shoe
13,9,Left,Shoe
13,8,Left,Shoe
13,9,Left,Shoe
13,4,Left,Shoe
13,4,Left,Shoe
13,8,Left,Shoe
13,7,Left,Shoe
13,10,Left,Shoe
13,11,Left,Shoe
13,6,Left,Shoe
13,10,Left,Shoe
13,5,Left,Shoe
13,7,Left,Shoe
13,8,Left,Shoe
13,10,Left,Shoe
13,10,Left,Shoe
13,10,Left,Shoe
13,12,Left,Shoe
13,5,Left,Shoe
13,8,Left,Shoe
13,8,Left,Shoe
13,8,Left,Shoe
13,10,Left,Shoe
13,10,Left,Shoe
13,13,Right,Shoe
13,7,Right,Shoe
14,9,Left,Shoe
14,6,Left,Shoe
14,5,Left,Shoe
14,10,Left,Shoe
14,25,Left,Shoe
14,12,Left,Shoe
14,7,Left,Shoe
14,5,Left,Shoe
14,6,Left,Shoe
14,10,Left,Shoe
14,4,Left,Shoe
14,6,Left,Shoe
14,12,Left,Shoe
14,10,Left,Shoe
15,8,Left,Shoe
15,10,Left,Shoe
15,9,Right,Shoe
16,10,Left,Shoe
16,12,Left,Shoe
16,10,Left,Shoe
16,5,Left,Shoe
17,17,Left,Shoe
17,16,Left,Shoe
17,1,Right,Shoe
20,4,Left,Shoe
22,8,Left,Shoe
28,9,Left,Shoe
34,3,Left,Shoe
34,3,Left,Shoe
34,5,Left,Shoe
34,2,Left,Shoe
34,9,Left,Shoe
34,2,Left,Shoe
34,3,Left,Shoe
34,5,Left,Shoe
34,8,Left,Shoe
34,3,Left,Shoe
34,3,Left,Shoe
34,3,Left,Shoe
34,3,Right,Shoe
35,8,Left,Shoe
35,3,Left,Shoe
35,3,Left,Shoe
35,2,Left,Shoe
35,4,Left,Shoe
35,4,Left,Shoe
35,4,Left,Shoe
35,8,Left,Shoe
35,4,Left,Shoe
35,1,Left,Shoe
35,5,Left,Shoe
35,4,Left,Shoe
35,6,Left,Shoe
35,5,Left,Shoe
35,8,Left,Shoe
35,5,Left,Shoe
35,5,Left,Shoe
35,8,Left,Shoe
35,3,Left,Shoe
35,4,Left,Shoe
35,5,Left,Shoe
35,6,Left,Shoe
35,8,Left,Shoe
35,7,Left,Shoe
35,5,Left,Shoe
35,10,Left,Shoe
35,4,Left,Shoe
35,3,Left,Shoe
35,5,Left,Shoe
35,5,Left,Shoe
35,5,Left,Shoe
35,4,Left,Shoe
35,3,Left,Shoe
35,7,Left,Shoe
35,3,Left,Shoe
36,4,Left,Shoe
36,4,Left,Shoe
36,4,Left,Shoe
36,4,Left,Shoe
36,2,Left,Shoe
36,6,Left,Shoe
36,6,Left,Shoe
36,5,Left,Shoe
36,4,Left,Shoe
36,3,Left,Shoe
36,5,Left,Shoe
36,5,Left,Shoe
36,4,Left,Shoe
36,3,Left,Shoe
36,3,Left,Shoe
36,6,Left,Shoe
36,2,Left,Shoe
36,3,Left,Shoe
36,4,Left,Shoe
36,2,Left,Shoe
36,5,Left,Shoe
37,5,Left,Shoe
37,2,Left,Shoe
38,14,Left,Shoe
38,2,Left,Shoe
39,3,Left,Shoe
40,6,Left,Shoe
40,15,Left,Shoe
40,3,Left,Shoe
40,7,Right,Shoe
41,10,Left,Shoe
41,5,Left,Shoe
41,3,Right,Shoe
41,4,Right,Shoe
42,10,Left,Shoe
42,5,Left,Shoe
42,3,Left,Shoe
42,5,Right,Shoe
42,5,Right,Shoe
42,5,Right,Shoe
42,8,Right,Shoe
42,6,Right,Shoe
42,7,Right,Shoe
42,7,Right,Shoe
42,9,Right,Shoe
42,7,Right,Shoe
42,10,Right,Shoe
42,7,Right,Shoe
42,15,Right,Shoe
42,6,Right,Shoe
42,5,Right,Shoe
42,4,Right,Shoe
42,10,Right,Shoe
42,6,Right,Shoe
42,6,Right,Shoe
42,3,Right,Shoe
42,7,Right,Shoe
43,8,Right,Shoe
43,6,Right,Shoe
43,3,Right,Shoe
43,6,Right,Shoe
43,5,Right,Shoe
43,9,Right,Shoe
43,9,Right,Shoe
43,6,Right,Shoe
43,6,Right,Shoe
43,4,Right,Shoe
44,7,Left,Shoe
44,15,Right,Shoe
44,3,Right,Shoe
44,12,Right,Shoe
44,5,Right,Shoe
45,6,Left,Shoe
46,9,Left,Shoe
46,7,Left,Shoe
46,4,Left,Shoe
46,7,Left,Shoe
46,8,Left,Shoe
46,3,Left,Shoe
46,5,Left,Shoe
46,7,Left,Shoe
46,6,Left,Shoe
46,7,Left,Shoe
46,7,Left,Shoe
46,10,Left,Shoe
46,3,Right,Shoe
47,5,Left,Shoe
47,7,Left,Shoe
47,8,Left,Shoe
47,5,Left,Shoe
47,8,Left,Shoe
47,8,Left,Shoe
47,7,Left,Shoe
47,7,Left,Shoe
47,6,Left,Shoe
47,5,Left,Shoe
47,15,Left,Shoe
47,4,Left,Shoe
47,5,Left,Shoe
47,5,Left,Shoe
47,4,Left,Shoe
47,10,Left,Shoe
47,5,Left,Shoe
47,6,Left,Shoe
47,3,Left,Shoe
47,3,Left,Shoe
47,4,Left,Shoe
47,5,Left,Shoe
47,2,Left,Shoe
47,4,Left,Shoe
47,6,Right,Shoe
48,10,Left,Shoe
48,5,Left,Shoe
48,5,Left,Shoe
48,7,Left,Shoe
48,7,Left,Shoe
50,5,Left,Shoe
51,2,Left,Shoe
51,10,Left,Shoe
51,5,Left,Shoe
52,4,Left,Shoe
